,xmin,ymin,xmax,ymax,image,labels
2471,233,23,245,39,maksssksksss558.png,2
2472,305,6,318,17,maksssksksss558.png,2
2473,7,215,50,256,maksssksksss559.png,1
2474,64,190,92,219,maksssksksss559.png,1
2475,96,161,148,220,maksssksksss559.png,1
2476,183,137,214,179,maksssksksss559.png,1
2477,120,53,138,72,maksssksksss559.png,1
2478,153,22,168,37,maksssksksss559.png,1
2479,163,55,177,73,maksssksksss559.png,1
2480,194,31,206,42,maksssksksss559.png,1
2481,230,32,245,48,maksssksksss559.png,1
2482,219,88,234,105,maksssksksss559.png,1
2483,257,124,298,165,maksssksksss559.png,1
2484,296,43,310,57,maksssksksss559.png,1
2485,332,81,347,96,maksssksksss559.png,2
2486,259,44,274,60,maksssksksss559.png,2
2487,170,108,189,127,maksssksksss559.png,2
2488,191,105,258,183,maksssksksss56.png,1
2489,179,126,219,165,maksssksksss560.png,1
2490,81,163,184,279,maksssksksss561.png,2
2491,163,81,241,173,maksssksksss562.png,0
2492,70,53,204,205,maksssksksss563.png,1
2493,63,85,94,118,maksssksksss564.png,1
2494,129,106,185,172,maksssksksss564.png,2
2495,25,64,49,91,maksssksksss564.png,1
2496,58,29,76,52,maksssksksss564.png,0
2497,78,65,100,85,maksssksksss564.png,2
2498,103,50,124,68,maksssksksss564.png,1
2499,128,45,152,64,maksssksksss564.png,1
2500,161,56,181,74,maksssksksss564.png,1
2501,178,69,201,93,maksssksksss564.png,1
2502,206,74,233,93,maksssksksss564.png,1
2503,179,31,193,47,maksssksksss564.png,2
2504,148,18,157,27,maksssksksss564.png,1
2505,182,14,192,24,maksssksksss564.png,1
2506,252,86,289,121,maksssksksss564.png,1
2507,45,37,60,56,maksssksksss564.png,1
2508,98,34,116,49,maksssksksss564.png,1
2509,228,10,234,17,maksssksksss564.png,1
2510,306,183,333,225,maksssksksss564.png,1
2511,319,103,354,142,maksssksksss564.png,1
2512,317,54,344,77,maksssksksss564.png,1
2513,320,86,335,107,maksssksksss564.png,1
2514,303,36,320,59,maksssksksss564.png,1
2515,342,32,355,47,maksssksksss564.png,1
2516,134,191,229,316,maksssksksss565.png,2
2517,101,76,128,101,maksssksksss566.png,1
2518,237,73,255,89,maksssksksss566.png,0
2519,195,70,210,103,maksssksksss566.png,1
2520,267,74,290,99,maksssksksss566.png,1
2521,13,82,25,92,maksssksksss566.png,1
2522,37,87,48,100,maksssksksss566.png,1
2523,1,87,14,99,maksssksksss566.png,1
2524,80,61,116,100,maksssksksss567.png,1
2525,228,42,260,80,maksssksksss567.png,1
2526,304,47,339,84,maksssksksss567.png,1
2527,135,69,156,90,maksssksksss567.png,2
2528,35,69,55,91,maksssksksss567.png,2
2529,101,195,194,308,maksssksksss568.png,1
2530,161,97,197,149,maksssksksss569.png,1
2531,101,251,162,355,maksssksksss57.png,1
2532,148,130,176,161,maksssksksss570.png,1
2533,233,126,261,155,maksssksksss570.png,1
2534,43,138,62,160,maksssksksss570.png,2
2535,108,115,131,137,maksssksksss570.png,2
2536,288,116,303,138,maksssksksss570.png,2
2537,318,133,336,151,maksssksksss570.png,2
2538,365,129,382,148,maksssksksss570.png,2
2539,188,132,199,147,maksssksksss570.png,2
2540,122,196,210,319,maksssksksss571.png,2
2541,109,115,142,150,maksssksksss572.png,1
2542,168,9,199,42,maksssksksss572.png,1
2543,194,48,231,86,maksssksksss572.png,1
2544,216,21,246,54,maksssksksss572.png,1
2545,279,69,300,91,maksssksksss572.png,1
2546,337,73,357,95,maksssksksss572.png,1
2547,442,45,494,100,maksssksksss573.png,1
2548,408,77,449,133,maksssksksss573.png,1
2549,188,60,267,139,maksssksksss573.png,1
2550,270,53,308,125,maksssksksss573.png,1
2551,85,117,158,189,maksssksksss573.png,1
2552,16,140,81,183,maksssksksss573.png,1
2553,92,17,140,74,maksssksksss574.png,1
2554,192,61,230,102,maksssksksss574.png,1
2555,250,107,273,132,maksssksksss574.png,1
2556,281,127,302,145,maksssksksss574.png,1
2557,313,107,333,129,maksssksksss574.png,1
2558,341,139,355,158,maksssksksss574.png,1
2559,170,43,195,69,maksssksksss575.png,1
2560,36,99,54,114,maksssksksss575.png,2
2561,234,153,258,186,maksssksksss575.png,2
2562,383,127,400,150,maksssksksss575.png,2
2563,220,86,230,102,maksssksksss575.png,2
2564,105,70,180,155,maksssksksss576.png,1
2565,176,79,259,175,maksssksksss576.png,1
2566,106,61,117,72,maksssksksss577.png,1
2567,137,67,152,80,maksssksksss577.png,2
2568,188,55,203,72,maksssksksss577.png,1
2569,237,70,256,88,maksssksksss577.png,1
2570,279,79,297,97,maksssksksss577.png,1
2571,323,69,348,92,maksssksksss577.png,1
2572,384,62,400,92,maksssksksss577.png,1
2573,85,71,94,81,maksssksksss577.png,1
2574,74,64,83,75,maksssksksss577.png,1
2575,59,65,67,75,maksssksksss577.png,1
2576,44,65,54,73,maksssksksss577.png,1
2577,139,213,153,231,maksssksksss578.png,2
2578,191,117,222,154,maksssksksss578.png,1
2579,307,123,340,161,maksssksksss578.png,1
2580,150,26,193,86,maksssksksss579.png,1
2581,204,127,245,175,maksssksksss579.png,1
2582,274,51,286,72,maksssksksss579.png,2
2583,25,75,43,95,maksssksksss58.png,1
2584,52,68,67,84,maksssksksss58.png,1
2585,74,61,86,74,maksssksksss58.png,1
2586,98,78,117,97,maksssksksss58.png,1
2587,159,75,178,94,maksssksksss58.png,1
2588,187,49,220,84,maksssksksss58.png,1
2589,234,53,251,76,maksssksksss58.png,1
2590,273,81,285,93,maksssksksss58.png,1
2591,297,65,314,85,maksssksksss58.png,1
2592,335,81,349,97,maksssksksss58.png,1
2593,369,73,383,90,maksssksksss58.png,1
2594,385,72,393,85,maksssksksss58.png,1
2595,107,59,118,69,maksssksksss58.png,1
2596,100,57,148,100,maksssksksss580.png,1
2597,86,194,195,340,maksssksksss581.png,1
2598,160,127,321,309,maksssksksss582.png,1
2599,274,54,345,133,maksssksksss583.png,1
2600,157,67,237,164,maksssksksss583.png,1
2601,34,57,106,132,maksssksksss583.png,1
2602,2,44,33,81,maksssksksss584.png,1
2603,83,84,112,118,maksssksksss584.png,1
2604,152,104,181,136,maksssksksss584.png,1
2605,218,92,243,127,maksssksksss584.png,1
2606,268,94,297,121,maksssksksss584.png,1
2607,316,96,342,122,maksssksksss584.png,1
2608,344,92,357,112,maksssksksss584.png,1
2609,359,92,381,116,maksssksksss584.png,2
2610,189,74,216,98,maksssksksss584.png,2
2611,250,82,266,110,maksssksksss584.png,2
2612,7,116,55,163,maksssksksss585.png,2
2613,110,112,161,161,maksssksksss585.png,1
2614,162,134,227,210,maksssksksss585.png,1
2615,229,120,255,160,maksssksksss585.png,2
2616,267,143,326,200,maksssksksss585.png,1
2617,343,129,400,183,maksssksksss585.png,2
2618,111,106,146,164,maksssksksss586.png,1
2619,194,115,224,164,maksssksksss586.png,1
2620,22,120,50,161,maksssksksss586.png,1
2621,69,152,99,181,maksssksksss587.png,1
2622,208,24,247,58,maksssksksss587.png,1
2623,81,109,104,138,maksssksksss588.png,1
2624,182,69,199,101,maksssksksss588.png,1
2625,326,122,354,152,maksssksksss588.png,1
2626,88,95,178,185,maksssksksss589.png,1
2627,94,133,109,148,maksssksksss59.png,1
2628,140,105,158,120,maksssksksss59.png,1
2629,174,98,190,114,maksssksksss59.png,1
2630,230,99,244,115,maksssksksss59.png,1
2631,294,108,307,123,maksssksksss59.png,1
2632,66,189,172,316,maksssksksss590.png,1
2633,137,101,195,172,maksssksksss591.png,1
2634,121,227,384,495,maksssksksss592.png,1
2635,75,107,126,185,maksssksksss593.png,1
2636,122,78,183,141,maksssksksss593.png,1
2637,196,98,235,148,maksssksksss593.png,1
2638,11,64,40,94,maksssksksss594.png,1
2639,88,61,119,95,maksssksksss594.png,1
2640,184,49,210,83,maksssksksss594.png,1
2641,217,64,246,97,maksssksksss594.png,1
2642,243,52,271,78,maksssksksss594.png,1
2643,276,42,311,70,maksssksksss594.png,1
2644,322,35,346,66,maksssksksss594.png,1
2645,353,26,384,61,maksssksksss594.png,1
2646,46,78,65,96,maksssksksss595.png,1
2647,118,75,134,93,maksssksksss595.png,1
2648,157,76,173,96,maksssksksss595.png,1
2649,175,68,191,87,maksssksksss595.png,1
2650,243,77,260,96,maksssksksss595.png,1
2651,294,78,311,98,maksssksksss595.png,1
2652,101,151,228,327,maksssksksss596.png,1
2653,295,125,317,149,maksssksksss597.png,1
2654,344,115,366,142,maksssksksss597.png,1
2655,111,203,221,355,maksssksksss598.png,1
2656,86,144,198,281,maksssksksss599.png,1
2657,254,100,387,260,maksssksksss6.png,1
2658,78,176,178,304,maksssksksss60.png,1
2659,143,77,252,184,maksssksksss600.png,1
2660,84,163,184,300,maksssksksss601.png,1
2661,251,22,270,44,maksssksksss602.png,1
2662,49,11,55,17,maksssksksss603.png,1
2663,32,52,40,60,maksssksksss603.png,1
2664,52,76,61,86,maksssksksss603.png,2
2665,47,98,58,109,maksssksksss603.png,1
2666,68,100,75,111,maksssksksss603.png,1
2667,2,129,12,140,maksssksksss603.png,1
2668,24,125,34,134,maksssksksss603.png,1
2669,47,127,59,138,maksssksksss603.png,1
2670,40,154,51,165,maksssksksss603.png,2
2671,25,192,36,201,maksssksksss603.png,1
2672,60,171,69,182,maksssksksss603.png,2
2673,142,2,149,9,maksssksksss603.png,1
2674,137,12,146,21,maksssksksss603.png,1
2675,124,23,130,30,maksssksksss603.png,1
2676,118,30,124,38,maksssksksss603.png,1
2677,103,38,111,46,maksssksksss603.png,1
2678,95,64,102,70,maksssksksss603.png,1
2679,82,67,89,73,maksssksksss603.png,2
2680,86,76,93,83,maksssksksss603.png,1
2681,103,77,111,85,maksssksksss603.png,2
2682,102,108,110,117,maksssksksss603.png,1
2683,111,122,118,130,maksssksksss603.png,2
2684,111,151,122,163,maksssksksss603.png,0
2685,99,165,111,177,maksssksksss603.png,1
2686,124,210,137,224,maksssksksss603.png,1
2687,91,257,106,272,maksssksksss603.png,1
2688,180,3,184,8,maksssksksss603.png,1
2689,165,13,171,20,maksssksksss603.png,1
2690,154,17,161,23,maksssksksss603.png,1
2691,159,30,164,37,maksssksksss603.png,2
2692,169,26,177,35,maksssksksss603.png,1
2693,127,55,134,62,maksssksksss603.png,1
2694,156,54,163,62,maksssksksss603.png,1
2695,135,63,143,72,maksssksksss603.png,2
2696,117,72,124,80,maksssksksss603.png,2
2697,143,78,152,87,maksssksksss603.png,1
2698,133,100,142,107,maksssksksss603.png,1
2699,178,87,186,96,maksssksksss603.png,1
2700,164,100,174,108,maksssksksss603.png,1
2701,139,124,147,134,maksssksksss603.png,1
2702,169,116,178,126,maksssksksss603.png,1
2703,146,168,156,180,maksssksksss603.png,1
2704,148,189,158,201,maksssksksss603.png,1
2705,159,192,170,205,maksssksksss603.png,1
2706,158,254,173,269,maksssksksss603.png,1
2707,182,216,189,226,maksssksksss603.png,1
2708,183,159,194,170,maksssksksss603.png,1
2709,177,149,188,157,maksssksksss603.png,1
2710,189,17,194,23,maksssksksss603.png,1
2711,216,7,221,13,maksssksksss603.png,1
2712,202,21,207,24,maksssksksss603.png,1
2713,213,27,220,34,maksssksksss603.png,1
2714,227,15,233,22,maksssksksss603.png,1
2715,196,36,203,44,maksssksksss603.png,1
2716,212,54,216,59,maksssksksss603.png,1
2717,199,64,208,71,maksssksksss603.png,1
2718,221,80,229,88,maksssksksss603.png,1
2719,191,97,199,107,maksssksksss603.png,1
2720,219,94,227,102,maksssksksss603.png,1
2721,211,100,220,111,maksssksksss603.png,1
2722,195,123,203,132,maksssksksss603.png,1
2723,249,1,255,6,maksssksksss603.png,1
2724,254,22,260,29,maksssksksss603.png,1
2725,265,17,270,23,maksssksksss603.png,1
2726,276,22,280,28,maksssksksss603.png,1
2727,279,23,285,30,maksssksksss603.png,1
2728,269,36,274,42,maksssksksss603.png,2
2729,292,27,298,35,maksssksksss603.png,1
2730,293,37,299,44,maksssksksss603.png,2
2731,281,54,288,61,maksssksksss603.png,1
2732,255,45,262,51,maksssksksss603.png,2
2733,246,49,254,57,maksssksksss603.png,0
2734,251,80,259,87,maksssksksss603.png,1
2735,238,106,247,115,maksssksksss603.png,1
2736,265,104,273,112,maksssksksss603.png,1
2737,234,142,245,151,maksssksksss603.png,1
2738,236,206,249,219,maksssksksss603.png,1
2739,213,236,227,250,maksssksksss603.png,1
2740,253,225,266,238,maksssksksss603.png,1
2741,304,1,311,7,maksssksksss603.png,1
2742,326,18,332,26,maksssksksss603.png,1
2743,334,23,339,29,maksssksksss603.png,2
2744,327,37,332,44,maksssksksss603.png,1
2745,328,45,335,52,maksssksksss603.png,1
2746,307,63,315,72,maksssksksss603.png,1
2747,325,82,332,90,maksssksksss603.png,1
2748,275,114,284,124,maksssksksss603.png,1
2749,289,108,298,117,maksssksksss603.png,1
2750,283,125,293,134,maksssksksss603.png,1
2751,287,145,296,156,maksssksksss603.png,1
2752,275,149,286,161,maksssksksss603.png,1
2753,297,248,311,263,maksssksksss603.png,1
2754,354,267,370,278,maksssksksss603.png,1
2755,380,270,395,278,maksssksksss603.png,1
2756,358,219,371,231,maksssksksss603.png,1
2757,372,212,383,226,maksssksksss603.png,1
2758,373,163,384,175,maksssksksss603.png,1
2759,373,144,384,155,maksssksksss603.png,1
2760,397,132,401,142,maksssksksss603.png,1
2761,356,131,364,136,maksssksksss603.png,1
2762,362,117,371,127,maksssksksss603.png,1
2763,349,100,358,110,maksssksksss603.png,1
2764,367,85,375,95,maksssksksss603.png,1
2765,345,86,354,95,maksssksksss603.png,1
2766,338,75,345,84,maksssksksss603.png,1
2767,362,74,367,80,maksssksksss603.png,1
2768,339,59,347,67,maksssksksss603.png,1
2769,346,44,352,51,maksssksksss603.png,1
2770,383,48,388,55,maksssksksss603.png,1
2771,391,27,397,34,maksssksksss603.png,1
2772,356,18,362,24,maksssksksss603.png,1
2773,346,9,351,16,maksssksksss603.png,1
2774,370,13,376,18,maksssksksss603.png,1
2775,382,6,386,12,maksssksksss603.png,2
2776,396,18,401,23,maksssksksss603.png,2
2777,73,58,121,109,maksssksksss604.png,1
2778,247,40,304,94,maksssksksss604.png,1
2779,132,47,159,81,maksssksksss605.png,1
2780,224,102,256,135,maksssksksss606.png,1
2781,133,126,158,149,maksssksksss606.png,1
2782,67,70,146,161,maksssksksss607.png,1
2783,239,81,357,175,maksssksksss607.png,1
2784,109,139,218,271,maksssksksss608.png,1
2785,91,103,239,265,maksssksksss609.png,2
2786,3,151,51,234,maksssksksss61.png,1
2787,162,9,178,27,maksssksksss61.png,2
2788,117,7,141,26,maksssksksss61.png,1
2789,11,1,33,12,maksssksksss61.png,1
2790,93,37,114,59,maksssksksss61.png,1
2791,125,37,153,65,maksssksksss61.png,1
2792,228,48,244,67,maksssksksss61.png,2
2793,209,61,233,84,maksssksksss61.png,2
2794,264,27,287,53,maksssksksss61.png,1
2795,322,43,340,65,maksssksksss61.png,1
2796,295,117,328,146,maksssksksss61.png,1
2797,361,86,386,109,maksssksksss61.png,1
2798,185,99,213,130,maksssksksss61.png,1
2799,117,66,141,93,maksssksksss610.png,1
2800,122,124,137,139,maksssksksss610.png,1
2801,192,22,227,63,maksssksksss610.png,1
2802,33,36,52,63,maksssksksss611.png,1
2803,96,63,114,83,maksssksksss611.png,1
2804,156,85,166,104,maksssksksss611.png,1
2805,243,68,258,87,maksssksksss611.png,1
2806,292,76,305,94,maksssksksss611.png,0
2807,173,88,296,231,maksssksksss612.png,1
2808,36,104,49,127,maksssksksss613.png,1
2809,77,114,84,125,maksssksksss613.png,1
2810,108,117,118,132,maksssksksss613.png,1
2811,194,102,206,117,maksssksksss613.png,2
2812,176,141,197,166,maksssksksss613.png,1
2813,250,95,259,108,maksssksksss613.png,1
2814,238,131,260,152,maksssksksss613.png,1
2815,305,120,319,132,maksssksksss613.png,1
2816,341,111,354,120,maksssksksss613.png,1
2817,322,144,341,167,maksssksksss613.png,0
2818,103,197,207,332,maksssksksss614.png,1
2819,85,270,154,373,maksssksksss615.png,2
2820,1,121,18,142,maksssksksss616.png,1
2821,27,112,45,131,maksssksksss616.png,1
2822,68,112,87,131,maksssksksss616.png,1
2823,107,106,124,123,maksssksksss616.png,1
2824,131,109,149,131,maksssksksss616.png,1
2825,185,115,203,135,maksssksksss616.png,1
2826,197,103,208,126,maksssksksss616.png,1
2827,241,111,251,124,maksssksksss616.png,1
2828,267,76,288,101,maksssksksss616.png,1
2829,337,83,361,107,maksssksksss616.png,1
2830,394,92,401,111,maksssksksss616.png,1
2831,362,90,381,111,maksssksksss616.png,1
2832,249,110,263,129,maksssksksss616.png,2
2833,154,122,171,142,maksssksksss616.png,2
2834,95,115,114,137,maksssksksss616.png,2
2835,157,108,244,208,maksssksksss617.png,1
2836,118,171,212,297,maksssksksss618.png,2
2837,151,115,172,135,maksssksksss619.png,1
2838,241,126,262,146,maksssksksss619.png,1
2839,305,125,317,139,maksssksksss619.png,2
2840,80,180,212,356,maksssksksss62.png,1
2841,72,76,102,105,maksssksksss620.png,1
2842,140,68,167,95,maksssksksss620.png,1
2843,215,69,238,94,maksssksksss620.png,1
2844,304,144,315,156,maksssksksss620.png,1
2845,320,125,334,140,maksssksksss620.png,2
2846,363,126,385,147,maksssksksss620.png,2
2847,14,52,68,137,maksssksksss621.png,2
2848,191,35,208,54,maksssksksss621.png,1
2849,162,111,192,137,maksssksksss621.png,1
2850,299,46,386,141,maksssksksss621.png,1
2851,218,29,235,48,maksssksksss621.png,1
2852,138,66,171,99,maksssksksss622.png,1
2853,267,59,299,86,maksssksksss622.png,1
2854,322,76,342,100,maksssksksss622.png,1
2855,352,62,380,94,maksssksksss622.png,1
2856,377,83,394,102,maksssksksss622.png,1
2857,4,202,30,230,maksssksksss623.png,1
2858,38,179,64,206,maksssksksss623.png,1
2859,57,164,78,187,maksssksksss623.png,0
2860,30,109,47,126,maksssksksss623.png,2
2861,26,76,42,98,maksssksksss623.png,1
2862,4,70,18,88,maksssksksss623.png,1
2863,23,2,43,22,maksssksksss623.png,2
2864,109,9,130,29,maksssksksss623.png,1
2865,93,58,115,75,maksssksksss623.png,1
2866,97,111,115,133,maksssksksss623.png,1
2867,136,214,164,240,maksssksksss623.png,1
2868,195,173,220,193,maksssksksss623.png,1
2869,212,190,241,215,maksssksksss623.png,1
2870,188,94,211,117,maksssksksss623.png,1
2871,181,58,206,79,maksssksksss623.png,1
2872,185,28,208,46,maksssksksss623.png,1
2873,247,111,266,131,maksssksksss623.png,1
2874,254,56,275,78,maksssksksss623.png,1
2875,287,55,310,78,maksssksksss623.png,1
2876,359,149,387,167,maksssksksss623.png,1
2877,345,75,369,95,maksssksksss623.png,1
2878,320,41,338,59,maksssksksss623.png,1
2879,319,15,337,30,maksssksksss623.png,1
2880,95,195,193,338,maksssksksss624.png,2
2881,191,96,244,148,maksssksksss625.png,1
2882,69,100,214,267,maksssksksss626.png,1
2883,42,27,69,52,maksssksksss627.png,2
2884,132,5,144,20,maksssksksss627.png,2
2885,191,9,205,25,maksssksksss627.png,2
2886,204,14,225,39,maksssksksss627.png,1
2887,142,34,166,55,maksssksksss627.png,2
2888,130,63,161,96,maksssksksss627.png,1
2889,68,75,93,91,maksssksksss627.png,2
2890,36,167,63,194,maksssksksss627.png,0
2891,109,91,139,125,maksssksksss627.png,0
2892,169,77,213,121,maksssksksss627.png,0
2893,243,41,260,59,maksssksksss627.png,2
2894,256,44,282,72,maksssksksss627.png,1
2895,327,41,365,80,maksssksksss627.png,1
2896,263,132,310,182,maksssksksss627.png,1
2897,175,89,196,120,maksssksksss628.png,1
2898,70,93,81,104,maksssksksss628.png,1
2899,130,235,234,380,maksssksksss629.png,1
2900,131,86,259,216,maksssksksss63.png,1
2901,92,233,151,338,maksssksksss630.png,1
2902,4,50,20,66,maksssksksss631.png,1
2903,49,53,63,68,maksssksksss631.png,1
2904,85,55,100,70,maksssksksss631.png,1
2905,105,35,118,51,maksssksksss631.png,1
2906,127,43,141,60,maksssksksss631.png,1
2907,169,49,184,66,maksssksksss631.png,1
2908,220,47,234,63,maksssksksss631.png,1
2909,255,58,268,72,maksssksksss631.png,1
2910,291,56,305,71,maksssksksss631.png,1
2911,327,67,344,81,maksssksksss631.png,1
2912,373,58,391,75,maksssksksss631.png,1
2913,94,57,167,131,maksssksksss632.png,1
2914,269,138,324,190,maksssksksss633.png,1
2915,126,62,147,91,maksssksksss634.png,0
2916,184,91,201,115,maksssksksss634.png,1
2917,307,86,323,105,maksssksksss634.png,1
2918,370,95,381,108,maksssksksss634.png,2
2919,79,112,232,318,maksssksksss635.png,1
2920,76,94,99,121,maksssksksss636.png,1
2921,163,113,187,133,maksssksksss636.png,1
2922,229,93,243,108,maksssksksss636.png,2
2923,271,103,285,121,maksssksksss636.png,2
2924,37,100,46,112,maksssksksss636.png,1
2925,37,36,55,54,maksssksksss637.png,1
2926,162,24,192,54,maksssksksss637.png,1
2927,176,109,202,127,maksssksksss637.png,1
2928,261,36,287,63,maksssksksss637.png,1
2929,312,33,329,45,maksssksksss637.png,1
2930,357,27,371,42,maksssksksss637.png,1
2931,53,100,108,158,maksssksksss638.png,1
2932,279,95,360,181,maksssksksss638.png,1
2933,32,35,89,96,maksssksksss639.png,1
2934,241,56,261,77,maksssksksss639.png,1
2935,336,47,367,80,maksssksksss639.png,1
2936,186,62,200,93,maksssksksss639.png,1
2937,99,44,116,64,maksssksksss64.png,1
2938,151,41,171,61,maksssksksss64.png,1
2939,306,21,326,42,maksssksksss64.png,1
2940,354,32,357,38,maksssksksss64.png,1
2941,275,32,277,35,maksssksksss64.png,2
2942,243,34,246,37,maksssksksss64.png,1
2943,207,38,208,40,maksssksksss64.png,1
2944,216,37,218,39,maksssksksss64.png,1
2945,217,36,219,39,maksssksksss64.png,1
2946,226,35,227,37,maksssksksss64.png,1
2947,230,36,231,38,maksssksksss64.png,1
2948,21,48,77,104,maksssksksss640.png,1
2949,118,84,163,131,maksssksksss640.png,1
2950,157,113,189,146,maksssksksss640.png,1
2951,172,65,202,95,maksssksksss640.png,1
2952,195,103,240,150,maksssksksss640.png,1
2953,260,129,302,173,maksssksksss640.png,1
2954,283,42,314,71,maksssksksss640.png,1
2955,364,84,399,121,maksssksksss640.png,0
2956,1,248,15,273,maksssksksss641.png,2
2957,12,240,36,269,maksssksksss641.png,2
2958,66,200,108,248,maksssksksss641.png,2
2959,216,272,257,318,maksssksksss641.png,2
2960,72,9,117,75,maksssksksss642.png,1
2961,138,100,182,158,maksssksksss642.png,1
2962,131,126,277,284,maksssksksss643.png,1
2963,52,198,172,337,maksssksksss644.png,1
2964,53,184,173,323,maksssksksss645.png,1
2965,91,188,201,334,maksssksksss646.png,1
2966,21,40,66,87,maksssksksss647.png,0
2967,82,21,108,43,maksssksksss647.png,2
2968,134,44,152,67,maksssksksss647.png,1
2969,150,75,182,109,maksssksksss647.png,1
2970,62,159,145,240,maksssksksss647.png,1
2971,186,142,264,223,maksssksksss647.png,1
2972,229,85,268,128,maksssksksss647.png,1
2973,186,52,214,82,maksssksksss647.png,1
2974,317,47,350,81,maksssksksss647.png,2
2975,361,23,397,53,maksssksksss647.png,1
2976,368,58,400,96,maksssksksss647.png,1
2977,294,123,339,172,maksssksksss647.png,1
2978,117,73,136,99,maksssksksss648.png,1
2979,194,24,225,62,maksssksksss648.png,1
2980,251,75,268,94,maksssksksss648.png,1
2981,144,252,233,383,maksssksksss649.png,1
2982,179,74,218,117,maksssksksss65.png,1
2983,264,96,294,141,maksssksksss65.png,1
2984,341,77,362,103,maksssksksss65.png,2
2985,108,73,155,134,maksssksksss650.png,1
2986,186,41,217,77,maksssksksss651.png,1
2987,30,184,142,327,maksssksksss652.png,1
2988,77,69,130,112,maksssksksss653.png,1
2989,280,54,329,99,maksssksksss653.png,1
2990,88,70,206,195,maksssksksss654.png,1
2991,107,175,209,292,maksssksksss655.png,2
2992,26,56,43,77,maksssksksss656.png,1
2993,57,69,77,87,maksssksksss656.png,1
2994,115,51,126,65,maksssksksss656.png,1
2995,133,61,152,85,maksssksksss656.png,1
2996,143,51,155,66,maksssksksss656.png,1
2997,155,59,171,78,maksssksksss656.png,1
2998,172,107,192,127,maksssksksss656.png,1
2999,171,56,177,70,maksssksksss656.png,1
3000,186,60,197,75,maksssksksss656.png,1
3001,205,58,217,75,maksssksksss656.png,1
3002,216,58,233,78,maksssksksss656.png,1
3003,238,67,253,83,maksssksksss656.png,1
3004,253,72,268,91,maksssksksss656.png,1
3005,275,77,296,97,maksssksksss656.png,1
3006,284,47,293,60,maksssksksss656.png,1
3007,301,55,315,72,maksssksksss656.png,1
3008,316,56,330,71,maksssksksss656.png,2
3009,332,56,340,67,maksssksksss656.png,1
3010,345,51,361,67,maksssksksss656.png,1
3011,366,54,385,73,maksssksksss656.png,1
3012,26,58,40,74,maksssksksss657.png,1
3013,61,58,77,77,maksssksksss657.png,1
3014,84,48,95,59,maksssksksss657.png,2
3015,94,35,110,50,maksssksksss657.png,2
3016,133,44,151,61,maksssksksss657.png,2
3017,191,51,212,76,maksssksksss657.png,1
3018,210,41,219,56,maksssksksss657.png,0
3019,231,39,248,57,maksssksksss657.png,2
3020,255,36,273,54,maksssksksss657.png,0
3021,318,26,341,53,maksssksksss657.png,1
3022,295,28,306,40,maksssksksss657.png,1
3023,283,47,293,58,maksssksksss657.png,1
3024,18,38,30,52,maksssksksss657.png,2
3025,121,47,158,80,maksssksksss658.png,0
3026,113,97,252,251,maksssksksss659.png,0
3027,179,81,267,173,maksssksksss66.png,1
3028,132,141,232,264,maksssksksss660.png,2
3029,11,63,30,81,maksssksksss661.png,1
3030,67,58,83,74,maksssksksss661.png,1
3031,100,59,114,76,maksssksksss661.png,1
3032,156,55,172,72,maksssksksss661.png,1
3033,176,54,188,68,maksssksksss661.png,1
3034,190,52,202,68,maksssksksss661.png,1
3035,203,40,216,50,maksssksksss661.png,1
3036,198,66,213,82,maksssksksss661.png,1
3037,220,81,243,104,maksssksksss661.png,1
3038,261,46,279,65,maksssksksss661.png,2
3039,266,84,290,112,maksssksksss661.png,1
3040,317,41,332,57,maksssksksss661.png,1
3041,311,82,332,100,maksssksksss661.png,1
3042,352,101,384,137,maksssksksss661.png,1
3043,340,101,354,121,maksssksksss661.png,2
3044,49,80,67,97,maksssksksss662.png,1
3045,96,47,110,62,maksssksksss662.png,1
3046,213,57,230,77,maksssksksss662.png,1
3047,350,43,372,67,maksssksksss662.png,1
3048,69,194,152,302,maksssksksss663.png,1
3049,110,70,176,140,maksssksksss664.png,1
3050,1,162,76,251,maksssksksss665.png,1
3051,49,88,86,140,maksssksksss665.png,1
3052,63,47,107,101,maksssksksss665.png,1
3053,118,94,172,156,maksssksksss665.png,1
3054,187,121,267,201,maksssksksss665.png,1
3055,252,21,293,69,maksssksksss665.png,1
3056,339,16,369,74,maksssksksss665.png,1
3057,325,138,389,201,maksssksksss665.png,1
3058,21,12,103,114,maksssksksss666.png,1
3059,188,100,283,204,maksssksksss666.png,1
3060,298,2,398,91,maksssksksss666.png,0
3061,6,56,70,127,maksssksksss667.png,1
3062,286,68,348,139,maksssksksss667.png,1
3063,344,79,400,137,maksssksksss667.png,1
3064,38,248,111,354,maksssksksss668.png,1
3065,60,121,219,301,maksssksksss669.png,1
3066,78,58,92,75,maksssksksss67.png,1
3067,153,48,167,65,maksssksksss67.png,1
3068,234,68,247,86,maksssksksss67.png,1
3069,292,64,305,86,maksssksksss67.png,1
3070,159,55,194,94,maksssksksss670.png,1
3071,219,89,245,120,maksssksksss670.png,1
3072,137,114,172,142,maksssksksss670.png,1
3073,311,86,327,105,maksssksksss670.png,1
3074,54,180,164,327,maksssksksss671.png,1
3075,159,110,193,148,maksssksksss672.png,1
3076,214,168,246,205,maksssksksss672.png,1
3077,29,150,55,183,maksssksksss672.png,1
